node_id,node_type,name,description,raw_endpoint,extra_json,description_length,location_degree,drop_degree,name_length,has_image,in_degree,out_degree,betweenness,pagerank
17f6994d16cl0i1ovl2w2asf8hogd,weapon,Great Knife,"Large knife with a broad, curved blade. This weapon is designed to Spinning Slash and rend, inflicting blood loss upon the recipient. ",weapons,"{""attack"": [{""amount"": 75, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 110, ""name"": ""Crit""}], ""category"": ""Dagger"", ""defence"": [{""amount"": 35, ""name"": ""Phy""}, {""amount"": 20, ""name"": ""Mag""}, {""amount"": 20, ""name"": ""Fire""}, {""amount"": 20, ""name"": ""Ligt""}, {""amount"": 20, ""name"": ""Holy""}, {""amount"": 15, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f6994d16cl0i1ovl2w2asf8hogd.png"", ""requiredAttributes"": [{""amount"": 6, ""name"": ""Str""}, {""amount"": 12, ""name"": ""Dex""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""E""}, {""name"": ""Dex"", ""scaling"": ""C""}], ""weapon_category"": ""Dagger"", ""weight"": 1.5}",134,0,0,11,1,0,2,0.0,0.0005084358134138552
17f69a01b63l0i1ovq80hzuqcz211pn,weapon,Wakizashi,"Short sword with a tempering pattern on the blade. A weapon unique to warriors of the Land of Reeds. Afflicts targets with blood loss. These swords are considered auxiliary weapons. Yet, one man is known to wield this weapon in his left hand while using a full-sized katana in his right. A demonic swordsman known only as Okina.",weapons,"{""attack"": [{""amount"": 94, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Dagger"", ""defence"": [{""amount"": 42, ""name"": ""Phy""}, {""amount"": 24, ""name"": ""Mag""}, {""amount"": 24, ""name"": ""Fire""}, {""amount"": 24, ""name"": ""Ligt""}, {""amount"": 24, ""name"": ""Holy""}, {""amount"": 18, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f69a01b63l0i1ovq80hzuqcz211pn.png"", ""requiredAttributes"": [{""amount"": 9, ""name"": ""Str""}, {""amount"": 13, ""name"": ""Dex""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""D""}, {""name"": ""Dex"", ""scaling"": ""D""}], ""weapon_category"": ""Dagger"", ""weight"": 3}",328,0,0,9,1,0,2,0.0,0.0005084358134138552
17f6986cfc4l0i1ovvz1l7bcfxqjc9,weapon,Cinquedea,"Short sword given to high ranking clergymen of Farum Azula. Raises potency of bestial incantations. The design celebrates a beast's five fingers, symbolic of the intelligence once granted upon their kind.",weapons,"{""attack"": [{""amount"": 98, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Dagger"", ""defence"": [{""amount"": 43, ""name"": ""Phy""}, {""amount"": 25, ""name"": ""Mag""}, {""amount"": 25, ""name"": ""Fire""}, {""amount"": 25, ""name"": ""Ligt""}, {""amount"": 25, ""name"": ""Holy""}, {""amount"": 18, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f6986cfc4l0i1ovvz1l7bcfxqjc9.png"", ""requiredAttributes"": [{""amount"": 10, ""name"": ""Str""}, {""amount"": 10, ""name"": ""Dex""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""D""}, {""name"": ""Dex"", ""scaling"": ""E""}], ""weapon_category"": ""Dagger"", ""weight"": 3.5}",204,0,0,9,1,0,2,0.0,0.0005084358134138552
17f69dba532l0i1ow5zn175dgtjn5d,weapon,Ivory Sickle,"Sickle fashioned form ivory.  Weapon carried by aged Albunaurics. These weapons re evidence of their dedication to the Haligtree, despite never having entered its presence. ",weapons,"{""attack"": [{""amount"": 60, ""name"": ""Phy""}, {""amount"": 60, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Dagger"", ""defence"": [{""amount"": 26, ""name"": ""Phy""}, {""amount"": 42, ""name"": ""Mag""}, {""amount"": 15, ""name"": ""Fire""}, {""amount"": 15, ""name"": ""Ligt""}, {""amount"": 15, ""name"": ""Holy""}, {""amount"": 15, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f69dba532l0i1ow5zn175dgtjn5d.png"", ""requiredAttributes"": [{""amount"": 6, ""name"": ""Str""}, {""amount"": 11, ""name"": ""Dex""}, {""amount"": 13, ""name"": ""Int""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""E""}, {""name"": ""Dex"", ""scaling"": ""D""}, {""name"": ""Int"", ""scaling"": ""D""}], ""weapon_category"": ""Dagger"", ""weight"": 2}",173,0,0,12,1,0,3,0.0,0.0005084358134138552
17f69c27224l0i1owfsl4rcc4fgbpe,weapon,Erdsteel Dagger,"An erdsteel dagger with a grass crest engraved upon its blade. Carried by the Erdtree royalty for self-defense in times of peace.  Though forged to a high standard, the weapon is difficult to wield.  Attack power also scales with faith. ",weapons,"{""attack"": [{""amount"": 67, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 110, ""name"": ""Crit""}], ""category"": ""Dagger"", ""defence"": [{""amount"": 36, ""name"": ""Phy""}, {""amount"": 21, ""name"": ""Mag""}, {""amount"": 21, ""name"": ""Fire""}, {""amount"": 21, ""name"": ""Ligt""}, {""amount"": 21, ""name"": ""Holy""}, {""amount"": 15, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f69c27224l0i1owfsl4rcc4fgbpe.png"", ""requiredAttributes"": [{""amount"": 7, ""name"": ""Str""}, {""amount"": 12, ""name"": ""Dex""}, {""amount"": 14, ""name"": ""Fai""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""D""}, {""name"": ""Dex"", ""scaling"": ""D""}, {""name"": ""Fai"", ""scaling"": ""D""}], ""weapon_category"": ""Dagger"", ""weight"": 2}",237,0,0,15,1,0,3,0.0,0.0005084358134138552
17f69619348l0i1owhkpnh4pq8aju,weapon,Blade Of Calling,"Dagger given to one who set out on a journey to fulfill her duty long ago. The power of its former owner, the kindling maiden, is still apparent. The one who walks alongside flame, Shall one day meet the road of Destined Death.",weapons,"{""attack"": [{""amount"": 71, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 43, ""name"": ""Holy""}, {""amount"": 110, ""name"": ""Crit""}], ""category"": ""Dagger"", ""defence"": [{""amount"": 31, ""name"": ""Phy""}, {""amount"": 18, ""name"": ""Mag""}, {""amount"": 18, ""name"": ""Fire""}, {""amount"": 18, ""name"": ""Ligt""}, {""amount"": 30, ""name"": ""Holy""}, {""amount"": 15, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f69619348l0i1owhkpnh4pq8aju.png"", ""requiredAttributes"": [{""amount"": 6, ""name"": ""Str""}, {""amount"": 13, ""name"": ""Dex""}, {""amount"": 15, ""name"": ""Fai""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""D""}, {""name"": ""Dex"", ""scaling"": ""D""}, {""name"": ""Fai"", ""scaling"": ""C""}], ""weapon_category"": ""Dagger"", ""weight"": 1.5}",227,0,0,16,1,0,3,0.0,0.0005084358134138552
17f69568512l0i1owirx8rozwu94e,weapon,Bloodstained Dagger,"Dagger with a bloodstained blade. Afflicts targets with blood loss. As blood darkened the dagger through repeated slashing and stabbing, its blade only grew sharper and harder.",weapons,"{""attack"": [{""amount"": 81, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 110, ""name"": ""Crit""}], ""category"": ""Dagger"", ""defence"": [{""amount"": 36, ""name"": ""Phy""}, {""amount"": 21, ""name"": ""Mag""}, {""amount"": 21, ""name"": ""Fire""}, {""amount"": 21, ""name"": ""Ligt""}, {""amount"": 21, ""name"": ""Holy""}, {""amount"": 15, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f69568512l0i1owirx8rozwu94e.png"", ""requiredAttributes"": [{""amount"": 9, ""name"": ""Str""}, {""amount"": 12, ""name"": ""Dex""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""C""}, {""name"": ""Dex"", ""scaling"": ""E""}], ""weapon_category"": ""Dagger"", ""weight"": 2}",176,0,0,19,1,0,2,0.0,0.0005084358134138552
17f69822bd8l0i1owzfs8dkv6m0tk,weapon,Spiked Caestus,"A Caestus with the rivets replaced by blood loss-inducing spikes. Fists weapons come in pairs, and two-handing this weapon will it to both hands.",weapons,"{""attack"": [{""amount"": 91, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Fist"", ""defence"": [{""amount"": 35, ""name"": ""Phy""}, {""amount"": 20, ""name"": ""Mag""}, {""amount"": 20, ""name"": ""Fire""}, {""amount"": 20, ""name"": ""Ligt""}, {""amount"": 20, ""name"": ""Holy""}, {""amount"": 20, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f69822bd8l0i1owzfs8dkv6m0tk.png"", ""requiredAttributes"": [{""amount"": 8, ""name"": ""Str""}, {""amount"": 10, ""name"": ""Dex""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""D""}, {""name"": ""Dex"", ""scaling"": ""D""}], ""weapon_category"": ""Fist"", ""weight"": 2}",145,0,0,14,1,0,2,0.0,0.0005084358134138552
17f6961de5dl0i1ox1mrfqv4sj0p5,weapon,Caestus,"A weapon built for striking with the fists, made of tough leather inlaid with iron rivets. Fist weapons come in pairs, and two-handing this weapon will equip it to both hands.",weapons,"{""attack"": [{""amount"": 90, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Fist"", ""defence"": [{""amount"": 35, ""name"": ""Phy""}, {""amount"": 20, ""name"": ""Mag""}, {""amount"": 20, ""name"": ""Fire""}, {""amount"": 20, ""name"": ""Ligt""}, {""amount"": 20, ""name"": ""Holy""}, {""amount"": 20, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f6961de5dl0i1ox1mrfqv4sj0p5.png"", ""requiredAttributes"": [{""amount"": 8, ""name"": ""Str""}, {""amount"": 8, ""name"": ""Dex""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""D""}, {""name"": ""Dex"", ""scaling"": ""D""}], ""weapon_category"": ""Fist"", ""weight"": 1.5}",175,0,0,7,1,0,2,0.0,0.0005084358134138552
17f69598b19l0i1ox85gn7f2sgqpad,weapon,Grafted Dragon,"The embodiment of the power that still remained in the dragon's head that was granted to Godrick's left arm. The wielder's arm will take the form of a small dragon, sprouting sharp dragon fangs at the fist. This weapon cannot be two-handed.",weapons,"{""attack"": [{""amount"": 89, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 57, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Fist"", ""defence"": [{""amount"": 27, ""name"": ""Phy""}, {""amount"": 18, ""name"": ""Mag""}, {""amount"": 44, ""name"": ""Fire""}, {""amount"": 18, ""name"": ""Ligt""}, {""amount"": 18, ""name"": ""Holy""}, {""amount"": 22, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f69598b19l0i1ox85gn7f2sgqpad.png"", ""requiredAttributes"": [{""amount"": 20, ""name"": ""Str""}, {""amount"": 14, ""name"": ""Dex""}, {""amount"": 16, ""name"": ""Fai""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""D""}, {""name"": ""Dex"", ""scaling"": ""D""}, {""name"": ""Fai"", ""scaling"": ""D""}], ""weapon_category"": ""Fist"", ""weight"": 2.5}",240,0,0,14,1,0,3,0.0,0.0005084358134138552
17f69bdc512l0i1ox8z0tvmo6500lc,weapon,Iron Ball,"Iron manifer of spherical shape. Big Boggart the blackguard's weapon of choice. Not a weapon to be taken lightly, as its weighty blows shatter bones with ease.",weapons,"{""attack"": [{""amount"": 101, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Fist"", ""defence"": [{""amount"": 38, ""name"": ""Phy""}, {""amount"": 22, ""name"": ""Mag""}, {""amount"": 22, ""name"": ""Fire""}, {""amount"": 22, ""name"": ""Ligt""}, {""amount"": 22, ""name"": ""Holy""}, {""amount"": 22, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f69bdc512l0i1ox8z0tvmo6500lc.png"", ""requiredAttributes"": [{""amount"": 11, ""name"": ""Str""}, {""amount"": 8, ""name"": ""Dex""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""?""}, {""name"": ""Dex"", ""scaling"": ""?""}], ""weapon_category"": ""Fist"", ""weight"": 2.5}",159,0,0,9,1,0,2,0.0,0.0005084358134138552
17f6958d2a1l0i1oxak1ho6m56edgwi,weapon,Star Fist,Spherical iron manifer covered in spikes which induce blood loss.  Used in brutal games of pugilism.,weapons,"{""attack"": [{""amount"": 105, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 0, ""name"": ""Crit""}], ""category"": ""Fist"", ""defence"": [{""amount"": 41, ""name"": ""Phy""}, {""amount"": 23, ""name"": ""Mag""}, {""amount"": 23, ""name"": ""Fire""}, {""amount"": 23, ""name"": ""Ligt""}, {""amount"": 23, ""name"": ""Holy""}, {""amount"": 23, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f6958d2a1l0i1oxak1ho6m56edgwi.png"", ""requiredAttributes"": [{""amount"": 12, ""name"": ""Str""}, {""amount"": 8, ""name"": ""Dex""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""D""}, {""name"": ""Dex"", ""scaling"": ""E""}], ""weapon_category"": ""Fist"", ""weight"": 3}",100,0,0,9,1,0,2,0.0,0.0005084358134138552
17f699730a1l0i1oxo8gfllal3rur,weapon,Katar,Imported dagger design with a rather unique handle. The blade can be swung about as the extension of one's fist.,weapons,"{""attack"": [{""amount"": 97, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 110, ""name"": ""Crit""}], ""category"": ""Fist"", ""defence"": [{""amount"": 36, ""name"": ""Phy""}, {""amount"": 21, ""name"": ""Mag""}, {""amount"": 21, ""name"": ""Fire""}, {""amount"": 21, ""name"": ""Ligt""}, {""amount"": 21, ""name"": ""Holy""}, {""amount"": 21, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f699730a1l0i1oxo8gfllal3rur.png"", ""requiredAttributes"": [{""amount"": 8, ""name"": ""Str""}, {""amount"": 10, ""name"": ""Dex""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""D""}, {""name"": ""Dex"", ""scaling"": ""D""}], ""weapon_category"": ""Fist"", ""weight"": 2.5}",112,0,0,5,1,0,2,0.0,0.0005084358134138552
17f695cc915l0i1oxrft0i2enqepoe,weapon,Clinging Bone,"Horrific weapon made of a hardened skeletal arm. Wielded by Ensha of the Royal Remains. Fitted by placing one's hands into the fists' grips until they dig in. """"O clinging creature. A king relinquishes not the hand.""""",weapons,"{""attack"": [{""amount"": 80, ""name"": ""Phy""}, {""amount"": 24, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Fist"", ""defence"": [{""amount"": 36, ""name"": ""Phy""}, {""amount"": 21, ""name"": ""Mag""}, {""amount"": 21, ""name"": ""Fire""}, {""amount"": 21, ""name"": ""Ligt""}, {""amount"": 21, ""name"": ""Holy""}, {""amount"": 21, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f695cc915l0i1oxrft0i2enqepoe.png"", ""requiredAttributes"": [{""amount"": 8, ""name"": ""Str""}, {""amount"": 22, ""name"": ""Dex""}, {""amount"": 16, ""name"": ""Arc""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""E""}, {""name"": ""Dex"", ""scaling"": ""C""}, {""name"": ""Arc"", ""scaling"": ""D""}], ""weapon_category"": ""Fist"", ""weight"": 2.5}",217,0,0,13,1,0,3,0.0,0.0005084358134138552
17f69de7e01l0i1oxypr2s4rzvhwnj,weapon,Cipher Pata,"One of the weapons originating from the Two Fingers. A formless sequence of ciphers comprise its blade, and as such no shield can repel it. Deals holy damage. The furtive inscription appears to hang in the air; the language of light spoken by the Two Fingers.",weapons,"{""attack"": [{""amount"": 0, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 85, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Fist"", ""defence"": [{""amount"": 9, ""name"": ""Phy""}, {""amount"": 14, ""name"": ""Mag""}, {""amount"": 14, ""name"": ""Fire""}, {""amount"": 14, ""name"": ""Ligt""}, {""amount"": 61, ""name"": ""Holy""}, {""amount"": 19, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f69de7e01l0i1oxypr2s4rzvhwnj.png"", ""requiredAttributes"": [{""amount"": 30, ""name"": ""Fai""}], ""scalesWith"": [{""name"": ""Fai"", ""scaling"": ""C""}], ""weapon_category"": ""Fist"", ""weight"": 0}",259,0,0,11,1,0,1,0.0,0.0005084358134138552
17f69912ed2l0i1oxzumweqnzkb2tl,weapon,Veteran's Prosthesis,"Bladed prosthetic leg enwreathed with the power of lightning, instead attached to the fist. Commander Niall, veteran of Castle Sol, offered this prosthesis in exchange for the lives of defeated knights held prisoner. He went on to lead these men as an army of no nation.",weapons,"{""attack"": [{""amount"": 83, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 53, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Fist"", ""defence"": [{""amount"": 30, ""name"": ""Phy""}, {""amount"": 20, ""name"": ""Mag""}, {""amount"": 20, ""name"": ""Fire""}, {""amount"": 48, ""name"": ""Ligt""}, {""amount"": 20, ""name"": ""Holy""}, {""amount"": 24, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f69912ed2l0i1oxzumweqnzkb2tl.png"", ""requiredAttributes"": [{""amount"": 15, ""name"": ""Str""}, {""amount"": 12, ""name"": ""Dex""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""D""}, {""name"": ""Dex"", ""scaling"": ""D""}], ""weapon_category"": ""Fist"", ""weight"": 4}",270,0,0,20,1,1,2,1.329520269201264e-06,0.0005516768786555739
17f69d96e43l0i1oy4z04zq0mvzanru,weapon,Nightrider Flail,"A flail with two additional bludgeoning heads.   Weapon of the Night's Cavalry who ride funeral steeds. The large spikes make it highly effective at inducing blood loss, but also demand higher dexterity to wield.",weapons,"{""attack"": [{""amount"": 112, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Flail"", ""defence"": [{""amount"": 37, ""name"": ""Phy""}, {""amount"": 25, ""name"": ""Mag""}, {""amount"": 25, ""name"": ""Fire""}, {""amount"": 25, ""name"": ""Ligt""}, {""amount"": 25, ""name"": ""Holy""}, {""amount"": 21, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f69d96e43l0i1oy4z04zq0mvzanru.png"", ""requiredAttributes"": [{""amount"": 10, ""name"": ""Str""}, {""amount"": 24, ""name"": ""Dex""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""E""}, {""name"": ""Dex"", ""scaling"": ""C""}], ""weapon_category"": ""Flail"", ""weight"": 6}",212,0,0,16,1,0,2,0.0,0.0005084358134138552
